PORT_IATA,PORT_NAME,LAT_DEC,LONG_DEC,CITY_NAME,ACTIVE
GYE,Jose Joaquin de Olmedo,-2.1575,-79.8836,Guayaquil,Y
GYL,Argyle,-16.63599,128.45018,Argyle,Y
GYN,Santa Genoveva,-16.63193,-49.22054,Goiania,Y
GYS,Panlong,32.38999,105.69305,Guangyuan,Y
GZO,Nusatupe,-8.0974,156.86339,Gizo,Y
GZT,Oguzeli,36.94721,37.4786,Gaziantep,Y
HAA,Hasvik,70.48666,22.13971,Hasvik,Y
HAC,Hachijojima,33.115,139.78583,Hachijojima,Y
HAD,Halmstad,56.6911,12.82027,Halmstad,Y
HAK,Meilan Intl,19.93471,110.45888,Haikou,Y
HAN,Noi Bai,21.2211,105.80722,Hanoi,Y
HAQ,Hanimaadhoo Island,6.74638,73.1686,Hanimaadhoo Island,Y
HAS,Hail,27.43805,41.68638,Hail,Y
HAU,Karmoy,59.34527,5.20833,Haugesund,Y
HAV,Jose Marti International,22.99004,-82.40774,Havana,Y
HBA,Hobart International,-42.8361,147.51027,Hobart,Y
HDF,Heringsdorf,53.8786,14.15222,Heringsdorf,Y
HDS,Hoedspruit AFB,-24.34851,30.94671,Hoedspruit,Y
HDY,Hat Yai International,6.93277,100.39499,Hat Yai,Y
HEA,Herat,34.21,62.22832,Herat,Y
HEH,Heho,20.74694,96.79194,Heho,Y
HEK,Heihe,50.17166,127.30944,Heihe,Y
HER,Nikos Kazantzakis,35.33971,25.18027,Irakleion,Y
HET,Baita Intl,40.85138,111.82416,Hohhot,Y
HFE,Xinqiao Intl,31.99111,116.98916,Hefei,Y
HFS,Hagfors,60.01999,13.57888,Hagfors,Y
HFT,Hammerfest,70.67898,23.66605,Hammerfest,Y
HGA,Egal Intl,9.51388,44.08388,Hargeisa,Y
HGD,Hughenden,-20.81301,144.22506,Hughenden,Y
HGN,Mae Hong Son,19.30166,97.97499,Mae Hong Son,Y
HGR,Hagerstown Regional,39.70805,-77.72943,Hagerstown,Y
HGU,Kagamuga,-5.82666,144.29583,Mount Hagen,Y
HHQ,Hua Hin,12.63027,99.95333,Hua Hin,Y
HIB,Range Regional,47.38666,-92.83888,Hibbing/Chisholm,Y
HID,Horn Island,-10.58638,142.28999,Horn Island,Y
HIN,Sacheon,35.0886,128.07027,Jinju,Y
HIR,Honiara International,-9.42943,160.05111,Honiara,Y
HKD,Hakodate,41.76999,140.82193,Hakodate,Y
HKK,Hokitika,-42.71138,170.98416,Hokitika,Y
HKN,Hoskins,-5.46222,150.405,Hoskins,Y
HKT,Phuket International,8.11204,98.30511,Phuket,Y
HLD,Dongshan,49.20857,119.81665,Hailar,Y
HLH,Ulanhot,46.19471,122.00833,Ulanhot,Y
WAW,Warsaw Frederic Chopin,52.16583,20.96721,Warsaw,Y
ROC,Greater Rochester International,43.11888,-77.67249,Rochester,Y
ROI,Roi Et,16.11666,103.77388,Roi Et,Y
ROK,Rockhampton,-23.38193,150.47527,Rockhampton,Y
ROP,Rota,14.17443,145.24249,Rota,Y
ROR,Palau International,7.36721,134.54416,Koror,Y
ROS,Islas Malvinas,-32.90361,-60.78444,Rosario,Y
ROT,Rotorua,-38.10694,176.31638,Rotorua,Y
ROW,Roswell Intl Air Center,33.30166,-104.53054,Roswell,Y
RPR,Swami Vivekananda,21.18027,81.73888,Raipur,Y
RRG,Plaine Corail Airport,-19.75777,63.36111,Rodrigues Island,Y
RRS,Roros,62.57878,11.34458,Roros,Y
RSA,Santa Rosa,-36.58833,-64.27582,Santa Rosa,Y
RSD,Rock Sound International,24.89166,-76.17777,Rock Sound,Y
